"cdate","cp","pctlead","pctlag1","dow","moy"
"1990-04-27",329.109985,0.513507057526678,-1.14442744539962,5,4
"1990-04-30",330.799988,0.438334961487367,0.513507057526678,1,4
"1990-05-01",332.25,0.671184650112864,0.438334961487367,2,5
"1990-05-02",334.480011,0.325877769718199,0.671184650112864,3,5
"1990-05-03",335.570007,0.840363542978986,0.325877769718199,4,5
"1990-05-04",338.390015,0.632401638683095,0.840363542978986,5,5
"1990-05-07",340.529999,0.434619858557615,0.632401638683095,1,5
"1990-05-08",342.01001,0.248523427720719,0.434619858557615,2,5
"1990-05-09",342.859985,0.280004095549377,0.248523427720719,3,5
"1990-05-10",343.820007,2.3791497974113,0.280004095549377,4,5
"1990-05-11",352,0.78125,2.3791497974113,5,5
"1990-05-14",354.75,-0.132487949260049,0.78125,1,5
"1990-05-15",354.279999,-0.0790332507593733,-0.132487949260049,2,5
"1990-05-16",354,0.132768644067804,-0.0790332507593733,3,5
"1990-05-17",354.470001,0.0479628740148255,0.132768644067804,4,5
"1990-05-18",354.640015,0.94743538740263,0.0479628740148255,5,5
"1990-05-21",358,0.12010977653632,0.94743538740263,1,5
"1990-05-22",358.429993,0.239939741873101,0.12010977653632,2,5
"1990-05-23",359.290009,-0.244928881392854,0.239939741873101,3,5
"1990-05-24",358.410004,-1.06861330801469,-0.244928881392854,4,5
"1990-05-25",354.579987,1.71188651998004,-1.06861330801469,5,5
"1990-05-29",360.649994,0.058225704559419,1.71188651998004,2,5
"1990-05-30",360.859985,0.10254004749238,0.058225704559419,3,5
"1990-05-31",361.230011,0.534283681097589,0.10254004749238,4,5
"1990-06-01",363.160004,1.16752669713044,0.534283681097589,5,6
"1990-06-04",367.399994,-0.206853296791286,1.16752669713044,1,6
"1990-06-05",366.640015,-0.458221670103304,-0.206853296791286,2,6
"1990-06-06",364.959991,-0.495943951291913,-0.458221670103304,3,6
"1990-06-07",363.149994,-1.22263612098531,-0.495943951291913,4,6
"1990-06-08",358.709991,0.814031968236976,-1.22263612098531,5,6
"1990-06-11",361.630005,1.27754747563052,0.814031968236976,1,6
"1990-06-12",366.25,-0.368602320819115,1.27754747563052,2,6
"1990-06-13",364.899994,-0.548095377606391,-0.368602320819115,3,6
"1990-06-14",362.899994,0.00275833567526113,-0.548095377606391,4,6
"1990-06-15",362.910004,-1.66156869018139,0.00275833567526113,5,6
"1990-06-18",356.880005,0.445526781473802,-1.66156869018139,1,6
"1990-06-19",358.470001,0.175748318755405,0.445526781473802,2,6
"1990-06-20",359.100006,0.38150793013354,0.175748318755405,3,6
"1990-06-21",360.470001,-1.39817682082232,0.38150793013354,4,6
"1990-06-22",355.429993,-0.877808587189213,-1.39817682082232,5,6
"1990-06-25",352.309998,-0.0709602342877593,-0.877808587189213,1,6
"1990-06-26",352.059998,0.874855711383603,-0.0709602342877593,2,6
"1990-06-27",355.140015,0.701129102559726,0.874855711383603,3,6
"1990-06-28",357.630005,0.10904677866725,0.701129102559726,4,6
"1990-06-29",358.019989,0.424562886626978,0.10904677866725,5,6
"1990-07-02",359.540009,0.172441170517971,0.424562886626978,1,7
"1990-07-03",360.160004,-1.24389464411489,0.172441170517971,2,7
"1990-07-05",355.679993,0.770361013811637,-1.24389464411489,4,7
"1990-07-06",358.420013,0.306895809414534,0.770361013811637,5,7
"1990-07-09",359.519989,-0.842790134820579,0.306895809414534,1,7
"1990-07-10",356.48999,1.32963649273855,-0.842790134820579,2,7
"1990-07-11",361.230011,1.16545992077054,1.32963649273855,3,7
"1990-07-12",365.440002,0.511710811560256,1.16545992077054,4,7
"1990-07-13",367.309998,0.446493155353753,0.511710811560256,5,7
"1990-07-16",368.950012,-0.38759261512099,0.446493155353753,1,7
"1990-07-17",367.519989,-0.897907079552069,-0.38759261512099,2,7
"1990-07-18",364.220001,0.302016912025639,-0.897907079552069,3,7
"1990-07-19",365.320007,-1.01555401535947,0.302016912025639,4,7
"1990-07-20",361.609985,-1.74220493385988,-1.01555401535947,5,7
"1990-07-23",355.309998,0.135096395458028,-1.74220493385988,1,7
"1990-07-24",355.790009,0.365380411792279,0.135096395458028,2,7
"1990-07-25",357.089996,-0.330446669808126,0.365380411792279,3,7
"1990-07-26",355.910004,-0.693996227203555,-0.330446669808126,4,7
"1990-07-27",353.440002,0.596985623602388,-0.693996227203555,5,7
"1990-07-30",355.549988,0.168754329981867,0.596985623602388,1,7
"1990-07-31",356.149994,-0.176893165973206,0.168754329981867,2,7
"1990-08-01",355.519989,-1.13635748340441,-0.176893165973206,3,8
"1990-08-02",351.480011,-1.8834715468357,-1.13635748340441,4,8
"1990-08-03",344.859985,-3.02441351669141,-1.8834715468357,5,8
"1990-08-06",334.429993,0.119604703038699,-3.02441351669141,1,8
"1990-08-07",334.829987,1.05128546924323,0.119604703038699,2,8
"1990-08-08",338.350006,0.469926399232866,1.05128546924323,3,8
"1990-08-09",339.940002,-1.30023326881077,0.469926399232866,4,8
"1990-08-10",335.519989,0.98951094088167,-1.30023326881077,5,8
"1990-08-13",338.839996,0.162324107688875,0.98951094088167,1,8
"1990-08-14",339.390015,0.197407987975133,0.162324107688875,2,8
"1990-08-15",340.059998,-2.25547934044274,0.197407987975133,3,8
"1990-08-16",332.390015,-1.37189078919834,-2.25547934044274,4,8
"1990-08-17",327.829987,0.207431603869723,-1.37189078919834,5,8
"1990-08-20",328.51001,-2.02429904647351,0.207431603869723,1,8
"1990-08-21",321.859985,-1.64978476588198,-2.02429904647351,2,8
"1990-08-22",316.549988,-2.9979435664992,-1.64978476588198,3,8
"1990-08-23",307.059998,1.44923208134718,-2.9979435664992,4,8
"1990-08-24",311.51001,3.18769595879117,1.44923208134718,5,8
"1990-08-27",321.440002,-0.0311118713843237,3.18769595879117,1,8
"1990-08-28",321.339996,0.886912938157878,-0.0311118713843237,2,8
"1990-08-29",324.190002,-1.69037014287689,0.886912938157878,3,8
"1990-08-30",318.709991,1.20799695921676,-1.69037014287689,4,8
"1990-08-31",322.559998,0.164309896852113,1.20799695921676,5,8
"1990-09-04",323.089996,0.40237055188797,0.164309896852113,2,9
"1990-09-05",324.390015,-1.21151201278498,0.40237055188797,3,9
"1990-09-06",320.459991,0.917432154580567,-1.21151201278498,4,9
"1990-09-07",323.399994,-0.547306441817686,0.917432154580567,5,9
"1990-09-10",321.630005,-0.183439352929769,-0.547306441817686,1,9
"1990-09-11",321.040009,0.467231484534378,-0.183439352929769,2,9
"1990-09-12",322.540009,-1.20605657948004,0.467231484534378,3,9
"1990-09-13",318.649994,-0.571161786998174,-1.20605657948004,4,9
"1990-09-14",316.829987,0.296689719587683,-0.571161786998174,5,9
"1990-09-17",317.769989,0.261200562901488,0.296689719587683,1,9
"1990-09-18",318.600006,-0.627746378636289,0.261200562901488,2,9
"1990-09-19",316.600006,-1.61718095482286,-0.627746378636289,3,9
"1990-09-20",311.480011,-0.0513689464329751,-1.61718095482286,4,9
"1990-09-21",311.320007,-2.1617663011295,-0.0513689464329751,5,9
"1990-09-24",304.589996,1.20490300016289,-2.1617663011295,1,9
"1990-09-25",308.26001,-1.03808859280839,1.20490300016289,2,9
"1990-09-26",305.059998,-1.34071888376528,-1.03808859280839,3,9
"1990-09-27",300.970001,1.68787154305122,-1.34071888376528,4,9
"1990-09-28",306.049988,2.9047588134524,1.68787154305122,5,9
"1990-10-01",314.940002,0.0857271220821322,2.9047588134524,1,10
"1990-10-02",315.209991,-1.20871708029077,0.0857271220821322,2,10
"1990-10-03",311.399994,0.414260765849597,-1.20871708029077,3,10
"1990-10-04",312.690002,-0.380569251459467,0.414260765849597,4,10
"1990-10-05",311.5,0.635637560192613,-0.380569251459467,5,10
"1990-10-08",313.480011,-2.67321829333481,0.635637560192613,1,10
"1990-10-09",305.100006,-1.54375316531459,-2.67321829333481,2,10
"1990-10-10",300.390015,-1.64120768128728,-1.54375316531459,3,10
"1990-10-11",295.459991,1.54674343031438,-1.64120768128728,4,10
"1990-10-12",300.029999,1.0665640138205,1.54674343031438,5,10
"1990-10-15",303.230011,-1.42136261044426,1.0665640138205,1,10
"1990-10-16",298.920013,-0.0535270283157524,-1.42136261044426,2,10
"1990-10-17",298.76001,2.33631669780703,-0.0535270283157524,3,10
"1990-10-18",305.73999,2.20449441370101,2.33631669780703,4,10
"1990-10-19",312.480011,0.729646351682966,2.20449441370101,5,10
"1990-10-22",314.76001,-0.762493621727877,0.729646351682966,1,10
"1990-10-23",312.359985,0.0768411485229175,-0.762493621727877,2,10
"1990-10-24",312.600006,-0.77734899339702,0.0768411485229175,3,10
"1990-10-25",310.170013,-1.76033200217843,-0.77734899339702,4,10
"1990-10-26",304.709991,-0.928747360961991,-1.76033200217843,5,10
"1990-10-29",301.880005,0.722138917415224,-0.928747360961991,1,10
"1990-10-30",304.059998,-0.019732289809463,0.722138917415224,2,10
"1990-10-31",304,0.993417434210529,-0.019732289809463,3,10
"1990-11-01",307.019989,1.57319300796405,0.993417434210529,4,11
"1990-11-02",311.850006,0.878624321719582,1.57319300796405,5,11
"1990-11-05",314.589996,-0.944086283023433,0.878624321719582,1,11
"1990-11-06",311.619995,-1.80026477440897,-0.944086283023433,2,11
"1990-11-07",306.01001,0.522850543353132,-1.80026477440897,3,11
"1990-11-08",307.609985,1.99278479208013,0.522850543353132,4,11
"1990-11-09",313.73999,1.8295471355118,1.99278479208013,5,11
"1990-11-12",319.480011,-0.566544991135614,1.8295471355118,1,11
"1990-11-13",317.670013,0.859376361721624,-0.566544991135614,2,11
"1990-11-14",320.399994,-1.05493291613482,0.859376361721624,3,11
"1990-11-15",317.019989,0.0315456449025388,-1.05493291613482,4,11
"1990-11-16",317.119995,0.700050780462445,0.0315456449025388,5,11
"1990-11-19",319.339996,-1.26197721878846,0.700050780462445,1,11
"1990-11-20",315.309998,0.228347025012498,-1.26197721878846,2,11
"1990-11-21",316.029999,-0.294273645838276,0.228347025012498,3,11
"1990-11-23",315.100006,0.44747825234888,-0.294273645838276,5,11
"1990-11-26",316.51001,0.502352516433836,0.44747825234888,1,11
"1990-11-27",318.100006,-0.0471530956211275,0.502352516433836,2,11
"1990-11-28",317.950012,-0.4812074043891,-0.0471530956211275,3,11
"1990-11-29",316.420013,1.83300289542686,-0.4812074043891,4,11
"1990-11-30",322.220001,0.583453849595135,1.83300289542686,5,11
"1990-12-03",324.100006,0.694230163019497,0.583453849595135,1,12
"1990-12-04",326.350006,1.09391969798216,0.694230163019497,2,12
"1990-12-05",329.920013,-0.257640023795709,1.09391969798216,3,12
"1990-12-06",329.070007,-0.401132577239097,-0.257640023795709,4,12
"1990-12-07",327.75,0.347830663615562,-0.401132577239097,5,12
"1990-12-10",328.890015,-0.744933834491756,0.347830663615562,1,12
"1990-12-11",326.440002,1.14875627282958,-0.744933834491756,2,12
"1990-12-12",330.190002,-0.257429357294715,1.14875627282958,3,12
"1990-12-13",329.339996,-0.765163366310361,-0.257429357294715,4,12
"1990-12-14",326.820007,-0.244788563388032,-0.765163366310361,5,12
"1990-12-17",326.019989,1.23612021838329,-0.244788563388032,1,12
"1990-12-18",330.049988,0.0454549327237153,1.23612021838329,2,12
"1990-12-19",330.200012,-0.0242328882774232,0.0454549327237153,3,12
"1990-12-20",330.119995,0.493761366984142,-0.0242328882774232,4,12
"1990-12-21",331.75,-0.55765064054258,0.493761366984142,5,12
"1990-12-24",329.899994,0.287969693021581,-0.55765064054258,1,12
"1990-12-26",330.850006,-0.773763625079097,0.287969693021581,3,12
"1990-12-27",328.290009,0.130979313476466,-0.773763625079097,4,12
"1990-12-28",328.720001,0.456315403819921,0.130979313476466,5,12
"1990-12-31",330.220001,-1.1416597990986,0.456315403819921,1,12
"1991-01-02",326.450012,-1.39072073307199,-1.1416597990986,3,1
"1991-01-03",321.910004,-0.28268894681509,-1.39072073307199,4,1
"1991-01-04",321,-1.73208660436137,-0.28268894681509,5,1
"1991-01-07",315.440002,-0.171191984712199,-1.73208660436137,1,1
"1991-01-08",314.899994,-1.08288474594255,-0.171191984712199,2,1
"1991-01-09",311.48999,0.975957204916921,-1.08288474594255,3,1
"1991-01-10",314.529999,0.222558103273327,0.975957204916921,4,1
"1991-01-11",315.230011,-0.869213242517069,0.222558103273327,5,1
"1991-01-14",312.48999,0.396819430920015,-0.869213242517069,1,1
"1991-01-15",313.730011,0.777739430226199,0.396819430920015,2,1
"1991-01-16",316.170013,3.73216545365422,0.777739430226199,3,1
"1991-01-17",327.970001,1.29890233466809,3.73216545365422,4,1
"1991-01-18",332.230011,-0.352169569653954,1.29890233466809,5,1
"1991-01-21",331.059998,-0.830665141247297,-0.352169569653954,1,1
"1991-01-22",328.309998,0.578719201844104,-0.830665141247297,2,1
"1991-01-23",330.209991,1.38397023850195,0.578719201844104,3,1
"1991-01-24",334.779999,0.385330068658015,1.38397023850195,4,1
"1991-01-25",336.070007,-0.0119046624711143,0.385330068658015,5,1
"1991-01-28",336.029999,-0.0565434635495119,-0.0119046624711143,1,1
"1991-01-29",335.839996,1.50964985123452,-0.0565434635495119,2,1
"1991-01-30",340.910004,0.88586106730972,1.50964985123452,3,1
"1991-01-31",343.929993,-0.25586747823998,0.88586106730972,4,1
"1991-02-01",343.049988,1.54205164991873,-0.25586747823998,5,2
"1991-02-04",348.339996,0.838265497367703,1.54205164991873,1,2
"1991-02-05",351.26001,1.93873393102732,0.838265497367703,2,2
"1991-02-06",358.070007,-0.432881271734096,1.93873393102732,3,2
"1991-02-07",356.519989,0.793789152731068,-0.432881271734096,4,2
"1991-02-08",359.350006,2.56852117598128,0.793789152731068,5,2
"1991-02-11",368.579987,-0.835635983675917,2.56852117598128,1,2
"1991-02-12",365.5,0.963061285909715,-0.835635983675917,2,2
"1991-02-13",369.019989,-1.30073929409823,0.963061285909715,3,2
"1991-02-14",364.220001,1.32886634086852,-1.30073929409823,4,2
"1991-02-15",369.059998,0.0894209618458834,1.32886634086852,5,2
"1991-02-19",369.390015,-1.15054544720165,0.0894209618458834,2,2
"1991-02-20",365.140015,-0.0465613170334072,-1.15054544720165,3,2
"1991-02-21",364.970001,0.18631476508667,-0.0465613170334072,4,2
"1991-02-22",365.649994,0.440316156548338,0.18631476508667,5,2
"1991-02-25",367.26001,-1.21167888657412,0.440316156548338,1,2
"1991-02-26",362.809998,1.35883576174215,-1.21167888657412,2,2
"1991-02-27",367.73999,-0.182189323494571,1.35883576174215,3,2
"1991-02-28",367.070007,0.926252195810716,-0.182189323494571,4,2
"1991-03-01",370.470001,-0.307721002219558,0.926252195810716,5,3
"1991-03-04",369.329987,2.00092444700408,-0.307721002219558,1,3
"1991-03-05",376.720001,-0.145993841192425,2.00092444700408,2,3
"1991-03-06",376.170013,-0.069120076299109,-0.145993841192425,3,3
"1991-03-07",375.910004,-0.255378146307593,-0.069120076299109,4,3
"1991-03-08",374.950012,-0.530743015418283,-0.255378146307593,5,3
"1991-03-11",372.959991,-0.785604909562545,-0.530743015418283,1,3
"1991-03-12",370.029999,1.22692971171778,-0.785604909562545,2,3
"1991-03-13",374.570007,-0.28566275462626,1.22692971171778,3,3
"1991-03-14",373.5,0.0240953145916961,-0.28566275462626,4,3
"1991-03-15",373.589996,-0.396159162677362,0.0240953145916961,5,3
"1991-03-18",372.109985,-1.48342942208337,-0.396159162677362,1,3
"1991-03-19",366.589996,0.362807772855863,-1.48342942208337,2,3
"1991-03-20",367.920013,-0.364216664669439,0.362807772855863,3,3
"1991-03-21",366.579987,0.245519131408549,-0.364216664669439,4,3
"1991-03-22",367.480011,0.639484034411882,0.245519131408549,5,3
"1991-03-25",369.829987,1.7494527830162,0.639484034411882,1,3
"1991-03-26",376.299988,-0.252453369730104,1.7494527830162,2,3
"1991-03-27",375.350006,-0.0346356728178613,-0.252453369730104,3,3
"1991-03-28",375.220001,-1.04472389253046,-0.0346356728178613,4,3
"1991-04-01",371.299988,2.20846007676144,-1.04472389253046,1,4
"1991-04-02",379.5,-0.14756205533597,2.20846007676144,2,4
"1991-04-03",378.940002,0.219028604955783,-0.14756205533597,3,4
"1991-04-04",379.769989,-1.16123025192494,0.219028604955783,4,4
"1991-04-05",375.359985,0.879161107170233,-1.16123025192494,5,4
"1991-04-08",378.660004,-1.34685626845343,0.879161107170233,1,4
"1991-04-09",373.559998,-0.109755863099671,-1.34685626845343,2,4
"1991-04-10",373.149994,1.20059254241874,-0.109755863099671,3,4
"1991-04-11",377.630005,0.733519308138666,1.20059254241874,4,4
"1991-04-12",380.399994,0.207678236714168,0.733519308138666,5,4
"1991-04-15",381.190002,1.68682099904604,0.207678236714168,1,4
"1991-04-16",387.619995,0.730100881405769,1.68682099904604,2,4
"1991-04-17",390.450012,-0.50967369415781,0.730100881405769,3,4
"1991-04-18",388.459991,-1.09663262593238,-0.50967369415781,4,4
"1991-04-19",384.200012,-0.84591356025257,-1.09663262593238,5,4
"1991-04-22",380.950012,0.212625797213522,-0.84591356025257,1,4
"1991-04-23",381.76001,0.261944670422656,0.212625797213522,2,4
"1991-04-24",382.76001,-0.917026311081981,0.261944670422656,3,4
"1991-04-25",379.25,-0.0606489123269586,-0.917026311081981,4,4
"1991-04-26",379.019989,-1.41416947801135,-0.0606489123269586,5,4
"1991-04-29",373.660004,0.44960444843328,-1.41416947801135,1,4
"1991-04-30",375.339996,1.31880776169668,0.44960444843328,2,4
"1991-05-01",380.290009,0.0604748993024457,1.31880776169668,3,5
"1991-05-02",380.519989,0.0735832566209748,0.0604748993024457,4,5
"1991-05-03",380.799988,-0.189075898815409,0.0735832566209748,5,5
"1991-05-06",380.079987,-0.726157675857856,-0.189075898815409,1,5
"1991-05-07",377.320007,0.315382958211396,-0.726157675857856,2,5
"1991-05-08",378.51001,1.25227599661102,0.315382958211396,3,5
"1991-05-09",383.25,-1.95955903457274,1.25227599661102,4,5
"1991-05-10",375.73999,0.271469640481985,-1.95955903457274,5,5
"1991-05-13",376.76001,-1.36426766736735,0.271469640481985,1,5
"1991-05-14",371.619995,-0.820727636035849,-1.36426766736735,2,5
"1991-05-15",368.570007,0.982172974264837,-0.820727636035849,3,5
"1991-05-16",372.190002,0.053739487607196,0.982172974264837,4,5
"1991-05-17",372.390015,-0.0295432196268823,0.053739487607196,5,5
"1991-05-20",372.279999,0.824649996842842,-0.0295432196268823,1,5
"1991-05-21",375.350006,0.223790059030926,0.824649996842842,2,5
"1991-05-22",376.190002,-0.326965361508994,0.223790059030926,3,5
"1991-05-23",374.959991,0.674738388288465,-0.326965361508994,4,5
"1991-05-24",377.48999,1.17884238466827,0.674738388288465,5,5
"1991-05-28",381.940002,0.222549875778658,1.17884238466827,2,5
"1991-05-29",382.790009,1.08936542280549,0.222549875778658,3,5
"1991-05-30",386.959991,0.74167771003489,1.08936542280549,4,5
"1991-05-31",389.829987,-0.454041263890766,0.74167771003489,5,5
"1991-06-03",388.059998,-0.0824635369915221,-0.454041263890766,1,6
"1991-06-04",387.73999,-0.683446141317534,-0.0824635369915221,2,6
"1991-06-05",385.089996,-0.37912981774785,-0.683446141317534,3,6
"1991-06-06",383.630005,-1.09480800387341,-0.37912981774785,4,6
"1991-06-07",379.429993,-0.226652087569695,-1.09480800387341,5,6
"1991-06-10",378.570007,0.655091780686157,-0.226652087569695,1,6
"1991-06-11",381.049988,-1.15470256883986,0.655091780686157,2,6
"1991-06-12",376.649994,0.260191428544133,-1.15470256883986,3,6
"1991-06-13",377.630005,1.23401317117267,0.260191428544133,4,6
"1991-06-14",382.290009,-0.565017120287864,1.23401317117267,5,6
"1991-06-17",380.130005,-0.405126924931905,-0.565017120287864,1,6
"1991-06-18",378.589996,-0.924482959660667,-0.405126924931905,2,6
"1991-06-19",375.089996,0.0879834182514422,-0.924482959660667,3,6
"1991-06-20",375.420013,0.620634734248975,0.0879834182514422,4,6
"1991-06-21",377.75,-1.80277908669755,0.620634734248975,5,6
"1991-06-24",370.940002,-0.0781819157913307,-1.80277908669755,1,6
"1991-06-25",370.649994,0.253609069261173,-0.0781819157913307,2,6
"1991-06-26",371.589996,0.756209271037536,0.253609069261173,3,6
"1991-06-27",374.399994,-0.865381958312739,0.756209271037536,4,6
"1991-06-28",371.160004,1.82131935745964,-0.865381958312739,5,6
"1991-07-01",377.920013,-0.119075990823476,1.82131935745964,1,7
"1991-07-02",377.470001,-1.09677960871916,-0.119075990823476,2,7
"1991-07-03",373.329987,0.200894657840598,-1.09677960871916,3,7
"1991-07-05",374.079987,1.03186888744197,0.200894657840598,5,7
"1991-07-08",377.940002,-0.484208337385784,1.03186888744197,1,7
"1991-07-09",376.109985,-0.0983741497849405,-0.484208337385784,2,7
"1991-07-10",375.73999,0.327356957666403,-0.0983741497849405,3,7
"1991-07-11",376.970001,0.87009549600738,0.327356957666403,4,7
"1991-07-12",380.25,0.562791584483894,0.87009549600738,5,7
"1991-07-15",382.390015,-0.222287708009323,0.562791584483894,1,7
"1991-07-16",381.540009,-0.0943586495538331,-0.222287708009323,2,7
"1991-07-17",381.179993,1.09921876198786,-0.0943586495538331,3,7
"1991-07-18",385.369995,-0.298412957656445,1.09921876198786,4,7
"1991-07-19",384.220001,-0.348757481784516,-0.298412957656445,5,7
"1991-07-22",382.880005,-0.903675291165962,-0.348757481784516,1,7
"1991-07-23",379.420013,-0.205576399049878,-0.903675291165962,2,7
"1991-07-24",378.640015,0.612712842830412,-0.205576399049878,3,7
"1991-07-25",380.959991,-0.00787431769967093,0.612712842830412,4,7
"1991-07-26",380.929993,0.582784511798725,-0.00787431769967093,5,7
"1991-07-29",383.149994,0.923922238140502,0.582784511798725,1,7
"1991-07-30",386.690002,0.289636658358706,0.923922238140502,2,7
"1991-07-31",387.809998,-0.177922952878587,0.289636658358706,3,7
"1991-08-01",387.119995,0.0154985536203077,-0.177922952878587,4,8
"1991-08-02",387.179993,-0.547547662154128,0.0154985536203077,5,8
"1991-08-05",385.059998,1.44393004437714,-0.547547662154128,1,8
"1991-08-06",390.619995,-0.0153594287972918,1.44393004437714,2,8
"1991-08-07",390.559998,-0.317490528049427,-0.0153594287972918,3,8
"1991-08-08",389.320007,-0.565090917611115,-0.317490528049427,4,8
"1991-08-09",387.119995,0.232484503932687,-0.565090917611115,5,8
"1991-08-12",388.019989,0.412351436874044,0.232484503932687,1,8
"1991-08-13",389.619995,0.0718646382611794,0.412351436874044,2,8
"1991-08-14",389.899994,-0.146193128692373,0.0718646382611794,3,8
